authorID,rank,name,year,fellow,compareAuthorID,deviation,hIndex,CorePaperCount,CoreCitationCount,CorehIndex,PaperCount,CitationCount
2096319148,13369,Jürgen Hennig,0,False,2122007671,0.0811323810880483,75,261,9753,52,544,21517
2096319148,13369,Jürgen Hennig,0,False,2154115838,0.0530444902657778,75,261,9753,52,544,21517
2038762803,12755,Thad Starner,0,False,1986159374,0.0146467937754106,68,251,12359,52,395,21328
2038762803,12755,Thad Starner,0,False,2256096860,0.0886891406516902,68,251,12359,52,395,21328
2038762803,12755,Thad Starner,0,False,89934235,0.02833201422904,68,251,12359,52,395,21328
2038762803,12755,Thad Starner,0,False,368046975,0.067407899419177,68,251,12359,52,395,21328
2101154754,13564,Xiaohui Liu,0,False,1986159374,0.0217870111697815,76,203,9385,49,366,20901
2101154754,13564,Xiaohui Liu,0,False,89934235,0.0586503402301291,76,203,9385,49,366,20901
2101154754,13564,Xiaohui Liu,0,False,2144557644,0.0452281255187086,76,203,9385,49,366,20901
2101154754,13564,Xiaohui Liu,0,False,368046975,0.070068614245903,76,203,9385,49,366,20901
2168527748,13524,Huchuan Lu,0,False,1986159374,0.0591733238339026,65,229,14603,50,396,21811
2168527748,13524,Huchuan Lu,0,False,89934235,0.0495093796340997,65,229,14603,50,396,21811
2168527748,13524,Huchuan Lu,0,False,368046975,0.0116260888185275,65,229,14603,50,396,21811
1991626505,13678,Achim Zeileis,0,False,1986159374,0.0599343810918242,51,212,8996,31,405,21769
1991626505,13678,Achim Zeileis,0,False,89934235,0.0541308543227314,51,212,8996,31,405,21769
1991626505,13678,Achim Zeileis,0,False,368046975,0.0163545510984082,51,212,8996,31,405,21769
2109621001,12989,Raymond T. Ng,0,False,1986159374,0.063507695590433,57,154,13380,38,372,20536
2109621001,12989,Raymond T. Ng,0,False,2144557644,0.0516128926752408,57,154,13380,38,372,20536
2109621001,12989,Raymond T. Ng,0,False,2155853947,0.078002635447657,57,154,13380,38,372,20536
2154968417,14227,Jean-Daniel Fekete,0,False,2421071093,0.0358930997112116,43,116,4249,32,231,7973
1683457605,13816,Carl A. Gunter,0,False,2421071093,0.0380114797077048,48,156,4642,38,247,8056
2126319880,13846,Ramarathnam Venkatesan,0,False,2421071093,0.0406310670381973,49,171,4217,36,323,7833
2126319880,13846,Ramarathnam Venkatesan,0,False,2143783256,0.026972722715842,49,171,4217,36,323,7833
2261583238,13891,David Chen,0,False,2421208202,0.0215730146922806,45,163,4192,33,262,7924
2098224337,13993,Andrew C. Gallagher,0,False,2421208202,0.0247993734232265,50,223,5420,41,324,7994
2113530823,14057,Abraham Bernstein,0,False,2421208202,0.0306243333766269,46,175,4253,36,276,7883
2113530823,14057,Abraham Bernstein,0,False,651843436,0.0347750336458461,46,175,4253,36,276,7883
1972520240,14169,Shinichi Morishita,0,False,2421208202,0.0319870985008599,45,138,4038,29,262,8292
2130220720,14778,Ge Gao,0,False,1986498546,0.0340194992725773,32,52,6111,16,110,13873
94049422,13732,Panagiotis G. Ipeirotis,0,False,1986498546,0.0363081666775237,40,65,8467,27,123,13904
94049422,13732,Panagiotis G. Ipeirotis,0,False,573397282,0.0864148928503067,40,65,8467,27,123,13904
92229816,12605,Arnold W. M. Smeulders,0,False,9988965,0.0118479721561548,56,282,15225,39,455,26465
92229816,12605,Arnold W. M. Smeulders,0,False,2180706138,0.0189791303703154,56,282,15225,39,455,26465
2095381979,12536,Stephen E. Fienberg,0,False,9988965,0.0125626233490208,62,269,14431,43,446,26017
2095381979,12536,Stephen E. Fienberg,0,False,700277173,0.0332189858869698,62,269,14431,43,446,26017
2250283413,13046,Mel Slater,0,False,9988965,0.0153440090563718,80,233,17391,61,408,26427
2250283413,13046,Mel Slater,0,False,700277173,0.0418629152753293,80,233,17391,61,408,26427
2250283413,13046,Mel Slater,0,False,2180706138,0.0399955808397421,80,233,17391,61,408,26427
245108601,13233,Graziano Pesole,0,False,9988965,0.0219772578610693,67,192,8490,45,408,26862
245108601,13233,Graziano Pesole,0,False,2180706138,0.0140668121791475,67,192,8490,45,408,26862
2095814515,12742,Ronald J. Adrian,0,False,9988965,0.0476066775747965,69,291,20492,56,419,27212
2095814515,12742,Ronald J. Adrian,0,False,2180706138,0.0307699478204744,69,291,20492,56,419,27212
2128616085,16368,Sebastian Knorr,0,False,2624621800,0.0029411764705882,14,31,354,12,44,678
2170565785,16397,YuXin Zhao,0,False,2624621800,0.0117647058823529,14,21,369,11,42,688
1996934236,16545,David Ahlström,0,False,2624621800,0.0220588235294116,14,16,341,8,42,695
2097080516,16252,Azza Abouzied,0,False,2624621800,0.0282212885154061,15,35,393,11,47,677
349917418,16697,Ilir Jusufi,0,False,2624621800,0.0385154061624649,11,22,104,5,42,690
2165452449,13970,Erin M. Ramos,0,False,2170206103,0.0462827497845669,25,24,4128,10,87,13821
293896549,13431,Berthier Ribeiro-Neto,0,False,2170206103,0.0590811444792284,29,61,1695,21,88,13989
2113308670,13809,Fernanda B. Viégas,0,False,2170206103,0.0847076487975067,40,49,5870,27,86,14625
2159093489,14611,Fernando Diaz,0,False,250841333,0.0141065870707689,38,67,1762,21,156,5521
2159093489,14611,Fernando Diaz,0,False,2652370983,0.0329190287562165,38,67,1762,21,156,5521
2207363157,14628,Stephen R. Carter,0,False,250841333,0.0304492576151844,39,123,4582,38,157,5509
2117667054,14790,Wei-Zhi Wu,0,False,250841333,0.034430328077963,36,83,3331,27,147,5408
2117667054,14790,Wei-Zhi Wu,0,False,2652370983,0.0119231164559563,36,83,3331,27,147,5408
2106788355,14258,Amitabh Varshney,0,False,250841333,0.0346879942854227,34,101,2930,28,142,5446
2106788355,14258,Amitabh Varshney,0,False,2652370983,0.0260758873154802,34,101,2930,28,142,5446
2160202085,14538,Stephen E. Hodges,0,False,250841333,0.0482550130108678,42,67,2056,24,158,5710
2082492541,14022,Kari Pulli,0,False,2120858950,0.0428757485758801,37,67,2932,22,152,6993
2082492541,14022,Kari Pulli,0,False,2953271361,0.0495442488545937,37,67,2932,22,152,6993
2082492541,14022,Kari Pulli,0,False,2112233366,0.0161331626120357,37,67,2932,22,152,6993
2113610622,13260,Linda R. Brown,0,False,1983290808,0.0423650236730317,57,81,2638,30,299,18237
2113610622,13260,Linda R. Brown,0,False,1975721694,0.0321727730664439,57,81,2638,30,299,18237
2152095978,13602,Rudi Balling,0,False,1983290808,0.0517818692607915,70,131,8119,41,291,17537
2152095978,13602,Rudi Balling,0,False,2141131632,0.0268530250237566,70,131,8119,41,291,17537
2041702473,14913,José L. Medina-Franco,0,False,2148365076,0.0119798234552332,40,193,4405,35,287,6420
2041702473,14913,José L. Medina-Franco,0,False,2148365076,0.0119798234552332,40,193,4405,35,287,6420
2611967104,14167,Christian Bauckhage,0,False,2148365076,0.0149335358219546,37,207,3552,31,292,6416
2611967104,14167,Christian Bauckhage,0,False,2078136799,0.0536608756593265,37,207,3552,31,292,6416
337554707,14613,Matthew I. Bellgard,0,False,2148365076,0.0198612862547289,36,150,1726,21,291,6470
737834871,14295,Luciano Baresi,0,False,2148365076,0.0201353012696217,40,206,4742,37,287,6239
2138535417,13333,Jason H. Moore,0,False,2316719408,0.004545387924401,79,369,14690,50,780,29068
2138535417,13333,Jason H. Moore,0,False,2056441798,0.0354508528920169,79,369,14690,50,780,29068
2145965522,13283,Hongyu Zhao,0,False,2316719408,0.0278285279311244,88,308,7233,47,770,29493
2145965522,13283,Hongyu Zhao,0,False,2056441798,0.0403045672527448,88,308,7233,47,770,29493
2068240882,12557,Katia Sycara,0,False,2316719408,0.032570558998298,74,478,16067,57,763,28253
2068240882,12557,Katia Sycara,0,False,2056441798,0.0492073933126829,74,478,16067,57,763,28253
2461567593,12779,David J. Hawkes,0,False,2316719408,0.0390572929614532,68,462,17860,56,754,28263
2461567593,12779,David J. Hawkes,0,False,2056441798,0.0418086947818024,68,462,17860,56,754,28263
3029771320,12450,Ravi Kumar,0,False,2316719408,0.0876213376506508,73,260,9922,39,745,30477
2673201243,14607,Byron C. Wallace,0,False,1983664831,0.0013461214874641,38,129,5320,35,199,5951
2101987817,14033,Christoph M. Hoffmann,0,False,1983664831,0.0212649097241403,40,113,4682,35,168,5854
2120241213,14318,Weiyi Meng,0,False,1983664831,0.0241254178850018,40,102,4652,33,165,5837
1814817956,14433,Bugra Gedik,0,False,1983664831,0.0248619749253125,35,99,4104,27,173,5870
2051023350,14450,Roel Vertegaal,0,False,1983664831,0.025766797151556,34,129,5279,33,166,5984
2990170523,14197,Shengxiang Yang,0,False,2203547071,0.0212422586124114,50,207,7555,45,369,9735
2167357207,14132,Claude Roux,0,False,2203547071,0.0369921924860954,50,208,4578,39,378,10092
3166362477,14037,Jun Zhu,0,False,2203547071,0.0464213722488451,49,332,8334,45,463,10185
693736862,13962,Paul A. Longley,0,False,2203547071,0.0464560065179461,45,242,6153,37,379,9595
2141385208,13058,Bastian Leibe,0,False,2135387429,0.0316820044902546,64,177,14256,50,246,18401
2141385208,13058,Bastian Leibe,0,False,2172094290,0.0119391225242626,64,177,14256,50,246,18401
2141385208,13058,Bastian Leibe,0,False,2129454193,0.0443200707275887,64,177,14256,50,246,18401
2141385208,13058,Bastian Leibe,0,False,2012704994,0.0629979003708478,64,177,14256,50,246,18401
2018577811,13128,Robert R. Gamache,0,False,2135387429,0.0552611309431863,47,104,2984,31,208,19287
2018577811,13128,Robert R. Gamache,0,False,2172094290,0.045762619964214,47,104,2984,31,208,19287
2018577811,13128,Robert R. Gamache,0,False,2129454193,0.0504580412330892,47,104,2984,31,208,19287
2116901070,13666,Christian J. Stoeckert,0,False,2135387429,0.0570571269565511,56,94,9558,32,196,18482
2116901070,13666,Christian J. Stoeckert,0,False,2060729710,0.0451588172406032,56,94,9558,32,196,18482
2116901070,13666,Christian J. Stoeckert,0,False,2159007752,0.0558548410240533,56,94,9558,32,196,18482
2116901070,13666,Christian J. Stoeckert,0,False,2012704994,0.0574205136363072,56,94,9558,32,196,18482
2761184073,17349,Yujun Wang,0,False,2304845016,0.0362318840579709,9,6,77,5,15,286
3209720470,13628,Fei-Yue Wang,0,False,2002613147,0.0158256483538412,55,215,6079,33,446,14728
3209720470,13628,Fei-Yue Wang,0,False,2116772828,0.0147200081749437,55,215,6079,33,446,14728
3209720470,13628,Fei-Yue Wang,0,False,2289224247,0.0216789630073285,55,215,6079,33,446,14728
672176348,13858,Anil V. Parwani,0,False,2002613147,0.0249924101833467,50,175,3157,32,418,14792
672176348,13858,Anil V. Parwani,0,False,2116772828,0.019951972205191,50,175,3157,32,418,14792
2526407399,13439,Cary Lee Bates,0,False,2002613147,0.029143421402513,66,481,14610,65,488,14922
2526407399,13439,Cary Lee Bates,0,False,2002613147,0.029143421402513,66,481,14610,65,488,14922
2526407399,13439,Cary Lee Bates,0,False,2116772828,0.0030515532393213,66,481,14610,65,488,14922
2526407399,13439,Cary Lee Bates,0,False,2116772828,0.0030515532393213,66,481,14610,65,488,14922
2526407399,13439,Cary Lee Bates,0,False,2289224247,0.0351054977156127,66,481,14610,65,488,14922
2526407399,13439,Cary Lee Bates,0,False,2289224247,0.0351054977156127,66,481,14610,65,488,14922
2216791718,14862,Alberto Riva,0,False,2069733440,0.0277853309481216,31,50,1688,15,134,5267
2216791718,14862,Alberto Riva,0,False,2155786059,0.0136884605365981,31,50,1688,15,134,5267
2565202137,14368,Min-Kyu Park,0,False,2069733440,0.0386404293381037,22,99,1021,15,203,5500
1947496322,14517,Larry Smarr,0,False,2069733440,0.0407513416815742,35,67,2807,22,133,5470
2093500981,13174,Brian A. Wandell,0,False,2003447161,0.0177194548131027,80,234,15636,61,390,24968
2093500981,13174,Brian A. Wandell,0,False,427806604,0.0756788177443089,80,234,15636,61,390,24968
2093500981,13174,Brian A. Wandell,0,False,2260712038,0.0438040107504651,80,234,15636,61,390,24968
2115385359,12696,William W. Cohen,0,False,2003447161,0.0360264319871099,75,270,19840,66,395,25812
2141728717,13612,Shaocheng Tong,0,False,2003447161,0.0483800703540013,87,189,15424,67,358,24487
2141728717,13612,Shaocheng Tong,0,False,2260712038,0.0353442216249741,87,189,15424,67,358,24487
1686757909,12663,Frederick L. Grover,0,False,2003447161,0.0542931506695776,77,130,6753,40,366,25480
1686757909,12663,Frederick L. Grover,0,False,427806604,0.0342160800599087,77,130,6753,40,366,25480
1686757909,12663,Frederick L. Grover,0,False,2115450241,0.0382113693055008,77,130,6753,40,366,25480
69206028,12763,Herbert Edelsbrunner,0,False,2003447161,0.0723748175358213,72,269,18827,61,412,25933
69206028,12763,Herbert Edelsbrunner,0,False,1849627065,0.0262841816638841,72,269,18827,61,412,25933
69206028,12763,Herbert Edelsbrunner,0,False,2021877992,0.0303593288176247,72,269,18827,61,412,25933
2140069900,13095,Ron Kimmel,0,False,2256096860,0.0314621940297129,65,282,9541,49,440,21574
2140069900,13095,Ron Kimmel,0,False,360112113,0.0599118871140627,65,282,9541,49,440,21574
1936817391,13299,Hod Lipson,0,False,2256096860,0.0643968772794844,65,249,15768,48,415,23077
1936817391,13299,Hod Lipson,0,False,360112113,0.0349812460273555,65,249,15768,48,415,23077
1936817391,13299,Hod Lipson,0,False,1482108584,0.0228616392692104,65,249,15768,48,415,23077
2206712854,13725,Barbara Caputo,0,False,1980295760,0.0203215158089522,48,212,5465,44,271,9941
2206712854,13725,Barbara Caputo,0,False,2337629383,0.01020564473255,48,212,5465,44,271,9941
2206712854,13725,Barbara Caputo,0,False,2159856632,0.0333044759386489,48,212,5465,44,271,9941
1899877228,13686,George Fitzmaurice,0,False,1980295760,0.0277135647232753,54,116,6266,43,228,9783
1899877228,13686,George Fitzmaurice,0,False,171783842,0.0142622582096266,54,116,6266,43,228,9783
1899877228,13686,George Fitzmaurice,0,False,2337629383,0.0305133098691809,54,116,6266,43,228,9783
1899877228,13686,George Fitzmaurice,0,False,2132396280,0.0404721286072579,54,116,6266,43,228,9783
2109843474,13901,John A. Miller,0,False,1980295760,0.042542251725392,43,144,5758,34,237,9727
2109843474,13901,John A. Miller,0,False,171783842,0.0199302744039586,43,144,5758,34,237,9727
2109843474,13901,John A. Miller,0,False,2123314761,0.044854368594422,43,144,5758,34,237,9727
2109843474,13901,John A. Miller,0,False,2132396280,0.0259076003630219,43,144,5758,34,237,9727
2499585358,14574,Abdur Chowdhury,0,False,2135926280,0.0142140577161096,35,84,3992,32,128,5141
2026883446,14936,Walter Quattrociocchi,0,False,2135926280,0.0254055110416259,30,67,3355,21,125,4987
2026883446,14936,Walter Quattrociocchi,0,False,2184493679,0.036757337009265,30,67,3355,21,125,4987
2289381742,14584,François Guimbretière,0,False,2135926280,0.0311119796755912,37,56,2390,24,106,5104
55765867,14827,Raymond E. Ozzie,0,False,2135926280,0.0356589147286822,39,84,3128,24,132,5032
55765867,14827,Raymond E. Ozzie,0,False,2184493679,0.0265197878416971,39,84,3128,24,132,5032
2806924672,14999,Yongjie Zhang,0,False,2135926280,0.0448439841052699,34,68,2035,25,115,4985
236860028,12764,Deborah L. McGuinness,0,False,427806604,0.0152584089611796,53,216,7959,31,396,25481
236860028,12764,Deborah L. McGuinness,0,False,2115450241,0.0142507548903768,53,216,7959,31,396,25481
2250998000,13103,Noah A. Smith,0,False,427806604,0.0372984493891294,79,271,14151,61,455,24982
2250998000,13103,Noah A. Smith,0,False,2115450241,0.0347359852960483,79,271,14151,61,455,24982
806245018,13101,Guido Gerig,0,False,427806604,0.0512570892923538,72,193,10479,47,371,26500
2116309138,12769,Marc Davis,0,False,2021640924,0.0567527130820888,99,225,13209,61,475,50284
2116309138,12769,Marc Davis,0,False,1919135125,0.0510981508412431,99,225,13209,61,475,50284
2264216759,12733,Armando Fox,0,False,1979791317,0.0448110731160519,58,157,22663,48,218,25728
2264216759,12733,Armando Fox,0,False,2618893480,0.0693079062779594,58,157,22663,48,218,25728
2264216759,12733,Armando Fox,0,False,2288122487,0.0461439330043109,58,157,22663,48,218,25728
2284042029,16338,Carol L. Colrain,0,False,2029723031,0.0198135198135198,17,33,680,14,40,875
2284042029,16338,Carol L. Colrain,0,False,2271243278,0.0416666666666667,17,33,680,14,40,875
305501998,16545,Florian Heimerl,0,False,2029723031,0.027972027972028,14,14,416,7,35,834
305501998,16545,Florian Heimerl,0,False,2271243278,0.0071428571428571,14,14,416,7,35,834
2307023301,16851,Piotr Gawron,0,False,2029723031,0.0335810023310023,12,8,259,5,35,860
2061702833,16028,Adrian Ilie,0,False,2029723031,0.0384615384615384,15,14,304,7,36,825
2061702833,16028,Adrian Ilie,0,False,2271243278,0.0178571428571429,15,14,304,7,36,825
2108299546,16580,Koki Nagano,0,False,2029723031,0.0466200466200465,13,15,260,6,34,818
2108299546,16580,Koki Nagano,0,False,2271243278,0.0261904761904762,13,15,260,6,34,818
2149241181,16492,Rita Borgo,0,False,2067941078,0.0139470013947001,15,32,456,9,58,707
2900548312,16397,Muhammad Saleem,0,False,2067941078,0.0415459714622894,15,30,540,12,57,733
25550083,16024,Yasuhiko Kanemasa,0,False,2067941078,0.0468297392983586,16,41,400,12,75,711
2042993838,15662,Michael J. Wozny,0,False,2067941078,0.0488145048814505,13,24,336,6,57,752
2163703492,16140,Yeun-bae Kim,0,False,2067941078,0.0666505739727497,15,16,153,6,69,683
2137694142,14133,Mary Fernández,0,False,705603598,0.0455168631752125,25,43,3438,21,64,4550
1998662202,15107,Yury Prilutsky,0,False,705603598,0.0499649635926028,36,10,356,4,77,4678
293376274,14775,Alexander Hinneburg,0,False,705603598,0.0521280809188677,16,45,2509,14,69,4519
2140057800,14299,Mehul A. Shah,0,False,705603598,0.0731194589160039,30,25,1419,13,66,4883
2307294794,15125,Andreas Prlić,0,False,705603598,0.0752521098010542,25,25,1067,11,67,4485
2159531112,13418,David S. Roos,0,False,2222853225,0.0074289166719392,86,91,12847,48,229,30519
2005115202,13776,Rajiv Ranjan,0,False,2043852209,0.0230944130357387,52,175,7221,34,358,14480
2005115202,13776,Rajiv Ranjan,0,False,2196043388,0.0254905754814432,52,175,7221,34,358,14480
301158213,13439,Hervé Delingette,0,False,2043852209,0.0266833774519617,57,223,7227,43,365,14489
301158213,13439,Hervé Delingette,0,False,2113802512,0.0498833862948792,57,223,7227,43,365,14489
301158213,13439,Hervé Delingette,0,False,2196043388,0.0219276857150263,57,223,7227,43,365,14489
301158213,13439,Hervé Delingette,0,False,343541395,0.0476480733403794,57,223,7227,43,365,14489
2293457281,13897,Stefanos Zafeiriou,0,False,2043852209,0.0336343927192036,54,296,12445,50,389,14008
2293457281,13897,Stefanos Zafeiriou,0,False,2113802512,0.0447426757008496,54,296,12445,50,389,14008
2182667553,13195,Stefan Decker,0,False,2043852209,0.0424007165080758,56,146,5413,35,371,14263
2182667553,13195,Stefan Decker,0,False,2113802512,0.0280290686386548,56,146,5413,35,371,14263
2182667553,13195,Stefan Decker,0,False,343541395,0.0034642629016018,56,146,5413,35,371,14263
298297050,13074,Azer Bestavros,0,False,2043852209,0.0435468890461051,49,273,6990,39,350,13782
298297050,13074,Azer Bestavros,0,False,2113802512,0.0551027404835106,49,273,6990,39,350,13782
57747768,12630,Oren Etzioni,0,False,2148325455,0.0432428783908551,79,173,21884,66,259,27058
57747768,12630,Oren Etzioni,0,False,294360276,0.0342602008956447,79,173,21884,66,259,27058
57747768,12630,Oren Etzioni,0,False,22135093,0.0346438689500071,79,173,21884,66,259,27058
2075791681,14714,John O. Louch,0,False,2112308037,0.0226598790211278,36,53,2961,23,104,5578
283699036,14320,Charalampos Papamanthou,0,False,2112308037,0.023943406493742,30,68,3275,21,118,5645
283699036,14320,Charalampos Papamanthou,0,False,79943208,0.0318806017607662,30,68,3275,21,118,5645
2523834824,13469,C. J. Date,0,False,2112308037,0.0242923840093376,24,91,5565,24,94,5587
2523834824,13469,C. J. Date,0,False,79943208,0.034048768854707,24,91,5565,24,94,5587
2302554261,14382,Gerome Miklau,0,False,2112308037,0.0288271200876979,32,81,4730,29,115,5414
509127472,14508,Blaise Aguera y Arcas,0,False,2112308037,0.0362640872562087,25,46,1069,16,107,5653
509127472,14508,Blaise Aguera y Arcas,0,False,79943208,0.0222003616924024,25,46,1069,16,107,5653
2105637293,14331,Qiming Chen,0,False,79943208,0.0168345952821001,25,65,1176,21,91,5559
2399773946,13693,Duncan Robert Kerr,0,False,88694571,0.0232728360228858,50,97,5914,31,272,14902
2399773946,13693,Duncan Robert Kerr,0,False,2235702021,0.0302226539151224,50,97,5914,31,272,14902
2399773946,13693,Duncan Robert Kerr,0,False,2147215243,0.0377471037534197,50,97,5914,31,272,14902
228273807,13022,Shmuel Peleg,0,False,88694571,0.0232867318764841,57,203,12226,51,249,14765
228273807,13022,Shmuel Peleg,0,False,2147215243,0.037179253658607,57,203,12226,51,249,14765
2290999210,12996,Willy Zwaenepoel,0,False,88694571,0.0377468779641969,58,175,11031,51,238,14821
2290999210,12996,Willy Zwaenepoel,0,False,2235702021,0.0355181560071727,58,175,11031,51,238,14821
2290999210,12996,Willy Zwaenepoel,0,False,2147215243,0.0233916241658663,58,175,11031,51,238,14821
2159593882,14041,Hong Fang,0,False,2463054195,0.021638147148485,50,106,7035,35,194,12444
2134082329,13375,Uwe Franke,0,False,2463054195,0.0251976275953635,46,169,10643,42,230,12554
1979122221,14067,Richard McClatchey,0,False,2463054195,0.052861996977717,21,154,1028,18,235,12696
2143281080,13784,Min-Shiang Hwang,0,False,2170784007,0.0120035007158891,47,256,6946,42,348,9669
2143281080,13784,Min-Shiang Hwang,0,False,2117700858,0.0426775782998696,47,256,6946,42,348,9669
2143281080,13784,Min-Shiang Hwang,0,False,2154094381,0.015791954745443,47,256,6946,42,348,9669
284590553,14184,Eric J. Seibel,0,False,2170784007,0.0307923848443902,53,243,6666,40,350,9793
284590553,14184,Eric J. Seibel,0,False,2154094381,0.0287816886654095,53,243,6666,40,350,9793
2124723576,14167,Marc G. Genton,0,False,2170784007,0.0504308150882318,49,207,4671,32,372,9463
2154627022,14911,Greg Humphreys,0,False,2618847259,0.0248356464572681,20,22,1982,13,38,2670
2293846924,14597,Alexandre V. Evfimievski,0,False,2618847259,0.0297769948008421,14,8,1699,7,36,2737
1522283272,15006,Omar Benjelloun,0,False,2618847259,0.0348902161302796,21,15,1974,10,35,2753
2162436920,15760,Zhenjun Hu,0,False,2618847259,0.0387143900657414,20,21,1335,13,34,2632
2250589202,14570,Jane Wilhelms,0,False,2618847259,0.0644738538220256,21,26,2354,16,35,2834
333553561,13359,Frank van Harmelen,0,False,2064546257,0.032258064516129,55,157,4164,25,356,15060
2170405999,13792,Martin S. Banks,0,False,2064546257,0.0368319988795442,60,209,6680,46,323,15037
2478719682,13751,Bruno Levy,0,False,2064546257,0.0390926059071413,57,164,7158,40,334,15050
2478719682,13751,Bruno Levy,0,False,1373210103,0.0426088214889187,57,164,7158,40,334,15050
2949238347,14483,Vincent Robert,0,False,477007165,0.0067309660026158,39,48,904,13,170,9415
2949238347,14483,Vincent Robert,0,False,2078767370,0.0304257414906423,39,48,904,13,170,9415
2283615530,13876,Eugene Agichtein,0,False,477007165,0.0084907662916577,44,127,7771,37,179,9502
1001964620,14533,Timothy M. D. Ebbels,0,False,477007165,0.0124005862187744,49,73,4501,31,171,9426
1001964620,14533,Timothy M. D. Ebbels,0,False,3160061748,0.0384790277379925,49,73,4501,31,171,9426
2079243555,13967,Ryan R. Brinkman,0,False,477007165,0.0166459693646034,48,79,3205,26,174,9466
2079243555,13967,Ryan R. Brinkman,0,False,2078767370,0.0419598232200837,48,79,3205,26,174,9466
2166619778,13523,Rakesh Kumar,0,False,477007165,0.0246950378589032,54,72,4049,34,178,9429
2166619778,13523,Rakesh Kumar,0,False,697582,0.0265650517147522,54,72,4049,34,178,9429
2166619778,13523,Rakesh Kumar,0,False,1481757371,0.0331325584678368,54,72,4049,34,178,9429
2166619778,13523,Rakesh Kumar,0,False,3160061748,0.0262189165349577,54,72,4049,34,178,9429
2074171358,13932,Paul J. Kersey,0,False,573397282,0.0249784755163358,47,39,3416,22,96,13245
2215881882,13011,Richard Fikes,0,False,573397282,0.0470252814844492,36,51,7714,23,98,13226
2515975726,14335,Tetsuya Sakurai,0,False,573397282,0.0645292783350163,47,21,1458,15,94,12856
146750387,13771,Gary Marchionini,0,False,2123005755,0.0488733911064007,41,158,7116,32,264,8726
2099306614,14232,Michele Lanza,0,False,2123005755,0.0511911009483825,52,176,6878,45,264,8635
2099306614,14232,Michele Lanza,0,False,2123005755,0.0511911009483825,52,176,6878,45,264,8635
2223092805,13934,Mohamed Gad-el-Hak,0,False,2123005755,0.0560407841961239,47,213,7454,42,282,9152
2103955454,16824,H. van de Wetering,0,False,2123940418,0.0405405405405405,8,5,204,5,12,539
2710351213,14741,Susan Gauch,0,False,2963052691,0.0160092682778708,31,74,2360,19,113,3884
2167751840,14404,Jonathan Cook,0,False,2963052691,0.0287134425065459,26,80,2593,19,115,3933
3187359880,14848,Marcus Magnor,0,False,2963052691,0.0379163192230342,30,74,2446,20,137,3899
393897811,15083,Emanuele Rodolà,0,False,2963052691,0.0478339371261331,31,70,1598,19,130,3742
393897811,15083,Emanuele Rodolà,0,False,262608878,0.0356829911797559,31,70,1598,19,130,3742
2214492172,15032,Andrew L. Schirmer,0,False,2963052691,0.0516575688989481,29,61,2360,24,134,3762
2123131494,13585,Yun Fu,0,False,1903060929,0.0211362816861426,65,349,13325,57,527,18225
2123131494,13585,Yun Fu,0,False,1903060929,0.0211362816861426,65,349,13325,57,527,18225
2123131494,13585,Yun Fu,0,False,2082974086,0.0600556740656597,65,349,13325,57,527,18225
2123131494,13585,Yun Fu,0,False,2082974086,0.0600556740656597,65,349,13325,57,527,18225
2123131494,13585,Yun Fu,0,False,2176357113,0.0396948280822903,65,349,13325,57,527,18225
2123131494,13585,Yun Fu,0,False,2176357113,0.0396948280822903,65,349,13325,57,527,18225
2039801083,13637,Tao Mei,0,False,1903060929,0.0273720146631484,67,273,11341,53,520,18337
2039801083,13637,Tao Mei,0,False,2082974086,0.0540766008220124,67,273,11341,53,520,18337
2039801083,13637,Tao Mei,0,False,2176357113,0.0336525320097828,67,273,11341,53,520,18337
2039801083,13637,Tao Mei,0,False,2141313922,0.062182886600988,67,273,11341,53,520,18337
2121561944,13521,Timothy W. Simpson,0,False,1903060929,0.033536181038889,58,298,13099,49,487,17667
2128216492,13718,Luis Martínez,0,False,1903060929,0.0350648866535576,62,258,8368,45,463,17601
2128216492,13718,Luis Martínez,0,False,2069086639,0.0453801413046897,62,258,8368,45,463,17601
2295915604,14133,Gao Cong,0,False,2182166124,0.0025458248472505,53,132,6680,42,224,9845
2295915604,14133,Gao Cong,0,False,2171500837,0.0313766872656049,53,132,6680,42,224,9845
2295915604,14133,Gao Cong,0,False,327575412,0.0200122536761028,53,132,6680,42,224,9845
2295915604,14133,Gao Cong,0,False,2300561433,0.0158116552826623,53,132,6680,42,224,9845
54234561,13980,Kalervo Järvelin,0,False,2182166124,0.0414214311717189,33,134,7293,27,209,9603
54234561,13980,Kalervo Järvelin,0,False,2171500837,0.0330428225100337,33,134,7293,27,209,9603
54234561,13980,Kalervo Järvelin,0,False,2154441808,0.0387105075825027,33,134,7293,27,209,9603
54234561,13980,Kalervo Järvelin,0,False,2244447445,0.0374407409812643,33,134,7293,27,209,9603
2113115369,14431,Peng Cui,0,False,2182166124,0.0418410618180387,44,160,7441,39,237,9504
2113115369,14431,Peng Cui,0,False,2300561433,0.0379256890955771,44,160,7441,39,237,9504
2113115369,14431,Peng Cui,0,False,2244447445,0.0077625255706723,44,160,7441,39,237,9504
2471763498,13501,Larry L. Schumaker,0,False,2182166124,0.0465253795369797,43,78,5162,30,210,10182
2471763498,13501,Larry L. Schumaker,0,False,327575412,0.023313243973192,43,78,5162,30,210,10182
2471763498,13501,Larry L. Schumaker,0,False,2300561433,0.0405706534902872,43,78,5162,30,210,10182
